country,year,cluster,lat,lon,households,wealthpooled,urban_rural,fold,predicted_wealth
angola,2015,80,-8.4419,20.7178,25,-0.5438789,1.0,B,0.43123167753219604
angola,2015,81,-12.5861,13.4277,25,1.4651384,1.0,A,1.1769665479660034
angola,2015,82,-5.6015,12.1918,25,1.5684042,1.0,D,1.0907609462738037
angola,2015,83,-15.2006,12.1687,26,1.3404804,1.0,A,0.7580679059028625
angola,2015,84,-17.9576,20.9381,26,-1.1475629,0.0,C,0.1093231737613678
angola,2015,85,-10.7101,22.2136,21,-0.3310722,1.0,D,0.4788939952850342
angola,2015,86,-11.7758,19.9003,26,1.2820568,1.0,A,1.3130533695220947
angola,2015,87,-12.4318,16.7782,16,-0.5224841,0.0,C,-0.5343905091285706
angola,2015,88,-15.1426,12.1774,24,0.76053286,1.0,A,0.15508484840393066
angola,2015,89,-17.7782,19.1873,26,-0.9101664,0.0,C,-0.3401927053928375
angola,2015,90,-15.0142,19.0301,26,-1.2799233,0.0,C,-0.6574506163597107
angola,2015,91,-12.5287,15.8097,23,-0.10018103,0.0,E,-0.3660886585712433
angola,2015,92,-15.8002,11.8588,26,1.157022,1.0,E,0.0826406180858612
angola,2015,93,-9.3303,14.2435,26,-0.89736354,0.0,A,-0.2637791931629181
angola,2015,94,-7.6179,15.0225,21,1.214196,1.0,C,0.6514955163002014
angola,2015,95,-9.5628,16.3247,26,-0.19208717,0.0,D,0.8036924600601196
angola,2015,96,-13.8198,21.4856,26,-1.1124182,0.0,A,0.3705429136753082
angola,2015,97,-13.0596,15.7828,26,-0.6025195,0.0,E,-0.6557580232620239
angola,2015,98,-6.3625,16.4145,21,-1.25081,0.0,B,-0.6954753994941711
angola,2015,100,-15.186,12.1601,26,1.9082205,1.0,A,0.815537691116333
angola,2015,101,-9.2686,15.2293,23,0.62846315,1.0,E,-0.47479259967803955
angola,2015,102,-12.4722,16.4704,26,-0.95384896,0.0,E,-0.5941115021705627
angola,2015,103,-13.3612,14.1309,26,-1.0897921,0.0,A,-0.2185751348733902
angola,2015,104,-7.5165,15.6997,26,-0.94737977,0.0,A,-0.7088043689727783
angola,2015,105,-6.0219,15.7578,26,-1.1558936,0.0,D,-0.525834858417511
angola,2015,106,-14.748,14.9796,19,1.2346643,0.0,D,0.6120701432228088
angola,2015,107,-17.0336,14.8247,25,-1.2498082,0.0,C,-0.6606971621513367
angola,2015,108,-9.0193,13.1141,26,1.0378938,0.0,D,0.16554927825927734
angola,2015,109,-9.537,17.7887,20,-0.76109964,0.0,E,-0.7387629151344299
angola,2015,110,-17.2945,16.029,26,-1.0014055,0.0,B,-0.1626206785440445
angola,2015,111,-7.3998,20.8228,16,0.742146,1.0,E,0.1872878074645996
angola,2015,112,-8.9104,13.2644,26,1.9796988,1.0,D,1.3286930322647095
angola,2015,113,-9.0274,13.3867,18,1.0735768,1.0,D,0.9402749538421631
angola,2015,114,-16.1805,15.7859,26,-0.81663275,0.0,D,-0.3398422300815582
angola,2015,115,-7.2201,12.8658,25,0.35613403,1.0,D,0.23753580451011658
angola,2015,116,-16.7589,15.8777,26,-0.8042274,0.0,A,-0.4352986514568329
angola,2015,117,-6.364,16.6573,24,-1.1708288,0.0,B,-0.6901402473449707
angola,2015,118,-7.62,16.1776,26,-1.214926,0.0,D,-0.9161269664764404
angola,2015,119,-7.5941,15.039,25,0.6087864,0.0,C,1.0850059986114502
angola,2015,120,-13.0423,14.2634,26,-0.24868518,1.0,C,0.7929229736328125
angola,2015,121,-5.6075,12.2008,25,0.9120639,1.0,D,1.1085675954818726
angola,2015,122,-11.9703,14.0635,25,-0.69833195,0.0,D,-0.7204867005348206
angola,2015,123,-11.8667,15.5413,26,-0.6302756,0.0,A,-0.7422035932540894
angola,2015,124,-5.5934,12.2061,21,1.7059335,1.0,D,0.9853836297988892
angola,2015,125,-8.7517,15.3807,26,0.6427256,0.0,B,-0.6276600360870361
angola,2015,126,-8.8047,13.285,26,1.6112494,1.0,D,1.4035481214523315
angola,2015,127,-12.1261,17.6112,26,-1.309817,0.0,A,-0.9214236736297607
angola,2015,128,-9.6793,14.4278,22,1.0624796,1.0,D,0.7489696741104126
angola,2015,129,-8.5465,15.3115,25,-0.6428413,0.0,A,-0.39243587851524353
angola,2015,130,-11.3689,16.1364,26,-1.0093243,0.0,E,-0.5812380313873291
angola,2015,131,-12.2258,20.3749,26,-1.1541167,0.0,A,0.22886058688163757
angola,2015,132,-5.5636,12.2102,23,1.3425356,1.0,D,1.1726714372634888
angola,2015,133,-9.6696,20.3678,21,-0.4987446,1.0,E,0.14239436388015747
angola,2015,134,-8.8061,13.2777,26,1.6770731,1.0,D,1.2907603979110718
angola,2015,135,-8.5898,13.6408,23,1.198,1.0,D,0.6168321371078491
angola,2015,136,-10.9561,14.5875,25,-0.7880734,1.0,B,-0.5862964987754822
angola,2015,137,-16.3188,12.6138,25,-1.3383317,0.0,C,-0.049666911363601685
angola,2015,138,-8.8801,13.3855,24,1.6867499,1.0,D,1.2553750276565552
angola,2015,139,-15.599,13.4173,25,-1.2410597,0.0,E,-0.3855941593647003
angola,2015,140,-12.2222,16.6447,26,-0.48912865,0.0,B,-0.663460373878479
angola,2015,141,-6.0693,15.1273,24,0.2455826,1.0,E,-0.46347948908805847
angola,2015,142,-12.7489,15.6837,25,0.31842086,1.0,B,0.6481446623802185
angola,2015,143,-8.886,13.2946,23,0.8474821,1.0,D,1.4778484106063843
angola,2015,144,-12.7576,15.7358,24,0.24092889,1.0,B,1.0891718864440918
angola,2015,145,-12.7452,15.7684,21,0.13460636,1.0,B,0.42700111865997314
angola,2015,146,-9.4848,20.377,26,-0.89061797,0.0,D,-0.3170005977153778
angola,2015,147,-17.371,15.8907,22,0.07701314,1.0,D,0.7975541949272156
angola,2015,148,-15.1902,12.1856,26,0.47193128,1.0,A,-0.16124804317951202
angola,2015,149,-11.6681,14.1477,24,-1.0834582,0.0,B,-0.6500524282455444
angola,2015,150,-11.8903,16.9844,26,-1.0334173,0.0,A,-0.560221254825592
angola,2015,151,-7.2395,12.8803,25,0.3867296,1.0,D,-0.00590229406952858
angola,2015,152,-6.1268,12.3407,22,1.3528467,1.0,D,0.84185791015625
angola,2015,153,-11.7507,19.654,25,-0.8337672,0.0,A,-0.7408111095428467
angola,2015,154,-11.6533,20.5188,26,-0.87705535,0.0,D,-0.25935277342796326
angola,2015,155,-15.178,13.7562,26,-0.6290587,0.0,E,-0.4190477430820465
angola,2015,156,-8.8782,13.2284,16,1.3878754,1.0,D,1.4716161489486694
angola,2015,157,-14.1347,13.5397,26,-1.0047325,0.0,B,-0.531704306602478
angola,2015,158,-7.7184,14.1226,21,-0.9936902,0.0,E,-0.5726900100708008
angola,2015,159,-11.0303,17.0568,26,-0.6014915,0.0,E,-0.5817722082138062
angola,2015,160,-6.1366,12.3799,22,0.69606566,1.0,D,0.8383413553237915
angola,2015,161,-14.6688,17.6605,25,0.11880404,1.0,E,1.1291658878326416
angola,2015,162,-5.6325,12.1757,25,1.0082599,1.0,D,0.24857410788536072
angola,2015,163,-8.7635,13.3029,26,1.5605417,1.0,D,1.1385549306869507
angola,2015,164,-14.9498,13.4733,26,0.727335,1.0,C,1.2533119916915894
angola,2015,165,-13.1662,15.1963,26,-0.55000144,0.0,E,-0.636482834815979
angola,2015,166,-16.7091,15.8396,23,-0.7999896,0.0,A,-0.4746532440185547
angola,2015,167,-8.9775,13.1576,22,0.69526017,1.0,D,1.1444226503372192
angola,2015,168,-7.5639,15.0184,25,-0.68891245,1.0,C,0.6830024123191833
angola,2015,169,-8.5925,13.6544,19,1.2601187,1.0,D,0.8756207227706909
angola,2015,170,-15.1885,12.1525,26,1.8187321,1.0,A,1.1426193714141846
angola,2015,171,-12.3714,13.5906,23,1.5828836,1.0,E,1.2066261768341064
angola,2015,172,-13.6192,14.6872,26,-0.7904548,0.0,E,-0.48274365067481995
angola,2015,173,-14.9082,13.4938,26,1.5818355,1.0,C,0.7285723090171814
angola,2015,174,-14.3504,13.19,26,-1.0846765,0.0,A,-0.49399077892303467
angola,2015,175,-6.0318,14.1373,15,-0.27563113,0.0,C,-0.4944147765636444
angola,2015,176,-6.9726,16.1425,24,-1.0071305,0.0,C,-0.055952731519937515
angola,2015,177,-11.9296,15.8084,26,-0.8753028,0.0,A,-0.8092446327209473
angola,2015,178,-6.3422,16.3502,25,-1.0959177,0.0,B,-0.6330467462539673
angola,2015,179,-8.6568,16.532,24,0.40037495,0.0,C,-0.7034695148468018
angola,2015,180,-7.796,15.2358,24,-0.77459747,0.0,E,-0.4274079501628876
angola,2015,181,-13.4362,18.8836,26,-0.7771598,0.0,C,-0.4901266098022461
angola,2015,182,-9.6839,20.3937,26,-0.40056512,1.0,E,0.5437237620353699
angola,2015,183,-14.1045,21.4254,26,-0.6416091,1.0,D,0.39336925745010376
angola,2015,184,-10.8183,14.4191,26,-0.34080324,0.0,B,-0.49628978967666626
angola,2015,185,-9.5181,16.2734,23,0.11861146,0.0,D,-0.3362742066383362
angola,2015,186,-8.9185,13.2348,24,1.5609242,1.0,D,1.3170394897460938
angola,2015,187,-7.9264,15.0412,26,-0.105879515,1.0,C,-0.3404598534107208
angola,2015,188,-14.3289,14.4694,26,-0.72641474,0.0,E,-0.5088971853256226
angola,2015,189,-16.8433,15.7121,26,-0.99597824,0.0,A,-0.5059915781021118
angola,2015,190,-9.2983,14.9318,24,0.8186434,1.0,C,0.9301024675369263
angola,2015,191,-10.7018,22.2402,26,-0.5182221,1.0,D,0.6502763032913208
angola,2015,192,-10.8715,14.6873,26,-0.69426936,0.0,E,-0.2821734547615051
angola,2015,193,-7.6881,21.3609,17,-0.20215969,1.0,A,-0.0017505064606666565
angola,2015,194,-17.997,21.4323,26,0.9987448,0.0,A,-0.13369697332382202
angola,2015,195,-13.2565,15.6143,23,-0.6333375,1.0,D,-0.4772777557373047
angola,2015,196,-13.9806,13.0982,26,-1.2608103,0.0,B,-0.5614041090011597
angola,2015,197,-16.3277,22.0326,25,-0.30482557,1.0,E,-0.07349738478660583
angola,2015,198,-12.4114,16.9255,24,0.94990987,1.0,E,1.3062835931777954
angola,2015,199,-8.8839,13.3066,14,1.2636882,1.0,D,1.4014917612075806
angola,2015,200,-9.6693,14.4714,24,0.83142376,1.0,D,0.5889078378677368
angola,2015,201,-17.1752,15.11,26,-1.1219666,0.0,C,-0.5957677364349365
angola,2015,202,-11.5251,20.7231,25,-0.6315974,0.0,C,-0.8590039014816284
angola,2015,203,-8.6523,13.5179,26,1.1271435,0.0,D,0.3560774624347687
angola,2015,204,-15.6782,15.7889,23,0.023764662,1.0,B,-0.25261521339416504
angola,2015,205,-14.7053,18.6771,26,-0.8959242,0.0,C,-0.47507625818252563
angola,2015,206,-17.0483,15.4403,26,-0.98909163,0.0,D,-0.6419768929481506
angola,2015,207,-11.2707,16.6933,26,-0.97030133,0.0,E,-0.6835927367210388
angola,2015,208,-7.8525,13.722,22,-0.45542917,0.0,A,-0.4374001622200012
angola,2015,209,-14.9271,13.5087,25,1.0443017,1.0,C,1.0414093732833862
angola,2015,210,-9.6859,14.4415,25,1.0737858,1.0,D,0.620284914970398
angola,2015,211,-7.2276,15.7932,24,-0.83257884,0.0,D,-0.7312667965888977
angola,2015,212,-13.1791,13.8782,26,-0.86190945,0.0,D,-0.6374260187149048
angola,2015,213,-8.6306,14.9248,26,-1.115451,0.0,C,-0.6252589225769043
angola,2015,214,-16.432,14.7993,25,-1.2131591,0.0,A,-0.4926445484161377
angola,2015,215,-8.9059,13.2116,25,0.17044888,1.0,D,1.3068674802780151
angola,2015,216,-13.5502,16.0146,22,-0.2549296,0.0,C,-0.47226113080978394
angola,2015,217,-9.8341,14.8267,26,-0.7295628,0.0,D,-0.2515314817428589
angola,2015,218,-15.1919,12.1548,26,1.0768172,1.0,A,1.2010858058929443
angola,2015,219,-15.2174,12.1314,25,0.91149634,1.0,A,1.1631814241409302
angola,2015,220,-8.7484,15.8257,26,-1.2587337,0.0,D,-0.5577273964881897
angola,2015,221,-17.0025,16.2249,26,-1.1500777,0.0,C,-0.5124215483665466
angola,2015,222,-11.8997,22.9132,18,-0.44815046,1.0,B,0.13119156658649445
angola,2015,223,-8.6793,13.4445,26,1.4361594,1.0,D,0.23217365145683289
angola,2015,224,-8.7023,13.4492,26,2.0450242,1.0,D,0.9095494747161865
angola,2015,225,-12.1003,15.2521,26,-0.842149,0.0,E,-0.7445926666259766
angola,2015,226,-8.846,13.2323,22,2.0416458,1.0,D,1.4079359769821167
angola,2015,227,-14.6558,17.7605,26,-0.8238195,0.0,E,-0.4261834919452667
angola,2015,228,-7.6016,15.2086,26,-0.7658933,0.0,E,-0.8029261827468872
angola,2015,229,-12.4011,13.5772,25,0.79425216,1.0,E,-0.6574991941452026
angola,2015,230,-9.5565,16.3423,24,0.7084878,1.0,D,0.8983882665634155
angola,2015,231,-9.3356,14.9302,26,-0.7555727,0.0,C,-0.08126941323280334
angola,2015,232,-11.1335,14.9206,25,-0.71776605,0.0,E,-0.3910132348537445
angola,2015,233,-14.7466,13.7163,26,-0.90607226,0.0,E,-0.5672661066055298
angola,2015,234,-17.984,20.7753,26,0.4831727,1.0,E,0.3986397981643677
angola,2015,235,-12.4904,14.5782,21,-1.117585,0.0,E,-0.8216198682785034
angola,2015,236,-9.1777,15.2391,25,-0.9640232,0.0,E,-0.7868967056274414
angola,2015,237,-14.7329,14.0751,26,-1.0912415,0.0,B,-0.09711186587810516
angola,2015,238,-11.1473,14.4399,22,-0.6967766,0.0,C,-0.709393322467804
angola,2015,239,-10.7366,13.7585,26,1.699795,1.0,C,0.4410678744316101
angola,2015,240,-5.554,12.2571,24,2.1356509,1.0,D,1.4858850240707397
angola,2015,241,-9.6686,20.3988,26,1.2906556,1.0,E,1.3707166910171509
angola,2015,242,-12.3865,16.94,25,1.4148844,1.0,E,1.1577597856521606
angola,2015,243,-9.5526,16.3314,23,0.31435922,1.0,D,0.7090916633605957
angola,2015,244,-6.2906,14.2426,24,0.659655,1.0,B,0.27691635489463806
angola,2015,245,-15.8142,11.8396,26,1.8238338,1.0,E,-0.3980191648006439
angola,2015,246,-9.2865,14.9198,23,-0.2511464,1.0,C,0.4021911025047302
angola,2015,247,-8.8846,13.257,11,1.7319388,1.0,D,1.3929184675216675
angola,2015,248,-13.8188,14.6729,22,0.3840468,1.0,B,-0.5840202569961548
angola,2015,249,-12.1513,17.012,24,-0.9232133,0.0,C,-0.6580067276954651
angola,2015,250,-12.2443,15.5705,25,0.44834542,1.0,E,-0.3522759675979614
angola,2015,251,-5.5833,12.1799,25,1.7251197,1.0,D,1.2395075559616089
angola,2015,252,-8.1031,20.8498,23,-0.054900497,0.0,A,-1.1556031703948975
angola,2015,253,-6.1949,12.3772,26,1.1285473,1.0,D,1.1974692344665527
angola,2015,254,-9.6617,20.4023,26,1.2183663,1.0,E,0.8914313316345215
angola,2015,255,-12.3784,13.5862,25,1.6076895,1.0,E,1.1788218021392822
angola,2015,256,-14.8844,13.5147,24,1.0049901,1.0,C,0.9749517440795898
angola,2015,257,-12.903,15.2556,26,-0.21773246,1.0,D,0.34755733609199524
angola,2015,258,-7.6247,15.023,26,1.0548551,1.0,C,0.2899290919303894
angola,2015,259,-6.1562,12.3803,20,1.0059988,1.0,D,1.0755088329315186
angola,2015,260,-12.5899,13.3891,22,1.3759832,1.0,A,1.4592558145523071
angola,2015,261,-14.6842,17.6967,26,0.0031853765,1.0,E,0.7268982529640198
angola,2015,262,-8.8841,13.1977,24,1.624883,1.0,D,1.4746311902999878
angola,2015,263,-12.7761,15.7503,22,1.1527327,1.0,B,1.3490455150604248
angola,2015,264,-12.7896,15.7351,23,1.8046447,1.0,B,1.4353010654449463
angola,2015,265,-11.7879,19.8985,26,1.6009378,1.0,A,0.9865466356277466
angola,2015,266,-8.7593,13.4078,25,1.2079481,1.0,D,1.2225574254989624
angola,2015,267,-8.925,13.3323,23,1.6175588,1.0,D,1.437416434288025
angola,2015,268,-11.5645,19.9698,26,-1.0574473,0.0,B,-0.7498089075088501
angola,2015,269,-6.6824,15.7806,26,-1.0075281,0.0,B,-0.7698830962181091
angola,2015,270,-6.483,12.7409,26,-0.5582332,0.0,C,-0.10343590378761292
angola,2015,271,-8.8385,13.3127,25,1.3443086,1.0,D,1.426979660987854
angola,2015,272,-8.3554,15.2907,26,-1.0166439,0.0,C,-0.763554573059082
angola,2015,273,-8.2015,15.3793,21,0.06025449,1.0,C,-0.4709646999835968
angola,2015,274,-16.5308,15.4985,25,-1.0839068,0.0,A,-0.5062929391860962
angola,2015,275,-12.7643,15.7167,26,0.86524475,1.0,B,1.2711982727050781
angola,2015,276,-8.7778,18.0112,23,-0.9176561,1.0,A,0.035434573888778687
angola,2015,277,-8.6317,17.5961,23,-0.81496096,0.0,B,-0.5656406283378601
angola,2015,278,-9.5443,16.3526,25,1.5248591,1.0,D,1.0446672439575195
angola,2015,279,-6.8796,12.7894,26,-0.77438253,0.0,E,0.0013538599014282227
angola,2015,280,-5.5616,12.178,26,1.7025836,1.0,D,1.3281382322311401
angola,2015,281,-8.1873,15.3707,25,0.22294398,1.0,C,-0.9804478883743286
angola,2015,282,-5.5585,12.1881,26,1.7694694,1.0,D,1.3456439971923828
angola,2015,283,-8.5068,14.5902,23,-0.42960596,1.0,B,-0.20098984241485596
angola,2015,284,-6.1178,15.7053,26,-1.181698,0.0,C,-0.6656877398490906
angola,2015,285,-9.6361,20.4021,26,-0.80132776,1.0,E,0.7245204448699951
angola,2015,286,-11.7887,19.9163,26,0.0028010746,1.0,A,1.2657718658447266
angola,2015,287,-11.6817,15.7068,25,-0.8112724,0.0,A,-0.6800200939178467
angola,2015,288,-11.7862,23.047,26,-1.0123348,0.0,B,-0.8671875596046448
angola,2015,289,-9.1877,14.0192,25,-0.67753404,0.0,B,-0.40811678767204285
angola,2015,290,-11.3457,17.2798,26,-1.3201885,0.0,E,-0.6978949308395386
angola,2015,291,-10.672,22.1914,25,-1.1302025,0.0,D,-0.8507243990898132
angola,2015,292,-14.9818,14.3556,26,-0.8679177,0.0,E,-0.5046578049659729
angola,2015,293,-15.214,12.1247,26,1.7782955,1.0,A,1.1188079118728638
angola,2015,294,-8.9261,13.2356,26,1.3631077,1.0,D,1.3328440189361572
angola,2015,295,-11.7614,14.728,26,-1.1810675,0.0,D,-0.5961787104606628
angola,2015,296,-12.1736,17.4739,26,-1.0026572,0.0,A,-0.6365500688552856
angola,2015,297,-5.4163,12.4797,17,0.10967582,-1.0,E,-0.25959962606430054
angola,2015,298,-17.371,15.8722,20,0.8552396,0.0,D,0.34432780742645264
angola,2015,299,-16.4924,15.1081,26,-1.3127238,0.0,E,-0.49930790066719055
angola,2015,300,-11.5882,20.7235,25,-0.73921365,0.0,C,-0.6694026589393616
angola,2015,301,-7.6209,15.0604,26,0.8436394,1.0,C,1.0356614589691162
angola,2015,302,-12.4039,16.9163,24,-0.121426284,1.0,E,0.9248780608177185
angola,2015,303,-8.9437,13.1677,24,0.9426082,1.0,D,1.4849637746810913
angola,2015,304,-8.9956,13.408,25,1.7710764,1.0,D,1.29641854763031
angola,2015,305,-14.6769,17.7202,26,-0.13595419,1.0,E,1.072902798652649
angola,2015,306,-10.5871,14.5198,25,-0.9690962,0.0,A,-0.7861543297767639
angola,2015,307,-9.0391,14.697,23,-1.0771599,0.0,D,-0.6028044819831848
angola,2015,308,-8.8385,13.2998,26,1.8505234,1.0,D,1.5581490993499756
angola,2015,309,-11.3336,16.8727,26,-1.1935971,0.0,B,-0.7886886596679688
angola,2015,310,-11.0883,20.6757,26,-0.58076066,0.0,B,-0.5948541164398193
angola,2015,311,-8.8884,13.3518,16,1.5657513,1.0,D,1.3316981792449951
angola,2015,312,-5.5599,12.2388,25,0.8721669,1.0,D,1.2289496660232544
angola,2015,313,-8.3902,13.6157,26,0.74619544,0.0,E,-0.195545494556427
angola,2015,314,-8.5275,17.819,26,-1.1824312,0.0,E,-0.5392373204231262
angola,2015,315,-7.862,13.1146,26,0.3346678,1.0,C,0.7112903594970703
angola,2015,316,-17.3309,16.047,26,-0.7830686,0.0,B,-0.28002914786338806
angola,2015,317,-7.7646,15.2746,23,-0.66773456,1.0,E,0.6271288394927979
angola,2015,318,-13.9807,12.4416,26,-0.8500562,0.0,A,0.18380111455917358
angola,2015,319,-7.5231,16.5234,26,-1.151663,0.0,E,-0.766466498374939
angola,2015,320,-12.4683,16.1798,20,-0.66515756,0.0,A,-0.7135240435600281
angola,2015,321,-8.4347,18.6471,21,-0.03521751,1.0,C,-0.9515483379364014
angola,2015,322,-12.3625,16.9413,22,-0.101995744,1.0,E,1.1567282676696777
angola,2015,323,-9.9946,20.2592,26,-1.1613904,0.0,E,-0.6677046418190002
angola,2015,324,-15.1136,13.3812,26,-0.87088966,0.0,E,-0.5890154242515564
angola,2015,325,-9.4938,14.3623,26,-0.57229495,0.0,E,0.3164137899875641
angola,2015,326,-7.9941,14.4209,25,-1.0389037,0.0,E,-0.4895585775375366
